"Name","Created","Runtime","End Time","Hostname","Notes","GPU Type","Updated","Tags","alpha","c_num","dsf","z_channels","Bits_per_pixel","test_crossH","test_mse","test_softcrossH","test_total","train_crossH","train_mse","train_softcrossH","train_total","zdim"
"glamorous-smoke-212","2021-04-21T16:28:49.000Z","458","2021-04-21T16:36:27.000Z","gpu005.cluster","-","Tesla P100-PCIE-12GB","2021-04-21T16:36:27.000Z","","0.006","128","8","4","0.11048698694398776","1.2253398735046386","0.013758082775771618","2.065495639038086","1.2514909349441528","1.2649238109588623","0.012333509512245657","2.0671164989471436","1.2896599769592283","64"
"cosmic-salad-211","2021-04-21T16:28:49.000Z","451","2021-04-21T16:36:20.000Z","gpu005.cluster","-","Tesla P100-PCIE-12GB","2021-04-21T16:36:20.000Z","","0.006","8","8","4","0.056515134783313006","0.6267728978157043","0.01924298395514488","0.9047889055252076","0.6514446140289306","0.6299866437911987","0.02035311423242092","0.9040722250938416","0.6557642221450806","64"
"brisk-dew-205","2021-04-21T16:28:48.000Z","309","2021-04-21T16:33:57.000Z","gpu015.cluster","-","GeForce RTX 2080 Ti","2021-04-21T16:33:57.000Z","","0.004","16","8","4","0.11604621126591554","1.2869937030792236","0.01102840220183134","1.582233533859253","1.3043510368347169","1.2978543043136597","0.011044524610042572","1.5873829126358032","1.3152483701705933","64"
"valiant-fog-207","2021-04-21T16:28:48.000Z","309","2021-04-21T16:33:57.000Z","gpu015.cluster","-","GeForce RTX 2080 Ti","2021-04-21T16:33:57.000Z","","0.004","64","8","4","0.11268083827789414","1.2496705492019653","0.01309857177734375","2.3218664115905763","1.2720565912246704","1.254761815071106","0.012646320275962353","2.329096555709839","1.2767245769500732","64"
"devout-surf-203","2021-04-21T16:28:48.000Z","446","2021-04-21T16:36:14.000Z","gpu007.cluster","-","Tesla P100-PCIE-12GB","2021-04-21T16:36:14.000Z","","0.01","16","8","4","0.07737564395227507","0.858123357963562","0.017337796542048454","1.0916338485717774","0.8863774903297424","0.8609210848808289","0.01763516664505005","1.097208023071289","0.8895283341407776","64"
"soft-leaf-201","2021-04-21T16:28:48.000Z","425","2021-04-21T16:35:53.000Z","gpu007.cluster","-","Tesla P100-PCIE-12GB","2021-04-21T16:35:53.000Z","","0.01","32","8","4","0.0874559860792632","0.9699179271698","0.01538236752450466","1.2544354633331298","0.9978446495056152","0.9512945413589478","0.016721991822123528","1.250056505203247","0.9805170893669128","64"
"fanciful-cosmos-203","2021-04-21T16:28:48.000Z","436","2021-04-21T16:36:04.000Z","gpu007.cluster","-","Tesla P100-PCIE-12GB","2021-04-21T16:36:04.000Z","","0.01","64","8","4","0.09553582423139474","1.0595261854171754","0.01490067804157734","1.4757831144332885","1.0891846954345703","1.076178789138794","0.014778812415897846","1.4811331033706665","1.1057689189910889","64"
"dulcet-lion-202","2021-04-21T16:28:48.000Z","304","2021-04-21T16:33:52.000Z","gpu015.cluster","-","GeForce RTX 2080 Ti","2021-04-21T16:33:52.000Z","","0.002","128","8","4","0.15855598995506304","1.758442197227478","0.010397292122244836","3.3918963920593264","1.7756232816696167","1.760146141052246","0.009298189543187618","3.4012362957000732","1.7762467861175537","64"
"serene-eon-207","2021-04-21T16:28:48.000Z","310","2021-04-21T16:33:58.000Z","gpu015.cluster","-","GeForce RTX 2080 Ti","2021-04-21T16:33:58.000Z","","0.004","128","8","4","0.120595211560467","1.337443656539917","0.012343553000688554","2.241849873352051","1.358754606628418","1.3302910327911377","0.01122752483934164","2.2358434200286865","1.3504619598388672","64"
"unique-jazz-205","2021-04-21T16:28:48.000Z","304","2021-04-21T16:33:52.000Z","gpu015.cluster","-","GeForce RTX 2080 Ti","2021-04-21T16:33:52.000Z","","0.004","8","8","4","0.06961537212957045","0.7720592131614685","0.018748186403512956","1.0318641704559326","0.7949348564147949","0.8233525156974792","0.01989069953560829","1.0333904027938845","0.8473767638206482","64"
"desert-meadow-200","2021-04-21T16:28:47.000Z","311","2021-04-21T16:33:58.000Z","gpu015.cluster","-","GeForce RTX 2080 Ti","2021-04-21T16:33:58.000Z","","0.004","32","8","4","0.12302493053029448","1.3643901454925538","0.01130476517379284","1.818318552017212","1.382968186378479","1.3653098344802856","0.012104788795113564","1.8249561786651611","1.3847144842147827","64"
"classic-fire-195","2021-04-21T16:27:17.000Z","483","2021-04-21T16:35:20.000Z","gpu006.cluster","-","Tesla P100-PCIE-12GB","2021-04-21T16:35:20.000Z","","0.001","32","8","4","0.17231744611838332","1.9110616645812988","0.009204396814107894","3.04100648727417","1.9233070735931397","1.9210971593856812","0.00959403533488512","3.05639910697937","1.93374764919281","64"
"twilight-fog-196","2021-04-21T16:27:17.000Z","488","2021-04-21T16:35:25.000Z","gpu006.cluster","-","Tesla P100-PCIE-12GB","2021-04-21T16:35:25.000Z","","0.001","64","8","4","0.24719156888584104","2.741442195510864","0.008109132504463195","3.997363466644287","2.753548692321777","2.7437338829040527","0.007740892004221678","3.996795654296875","2.7554714679718018","64"
"polished-galaxy-196","2021-04-21T16:27:17.000Z","481","2021-04-21T16:35:18.000Z","gpu006.cluster","-","Tesla P100-PCIE-12GB","2021-04-21T16:35:18.000Z","","0.002","8","8","4","0.08546869701052318","0.9478781754493714","0.01657322159409523","1.2195894245147705","0.9668905752182008","1.0154856443405151","0.017627593129873276","1.2236355543136597","1.0355604887008667","64"
"wild-water-196","2021-04-21T16:27:17.000Z","489","2021-04-21T16:35:26.000Z","gpu006.cluster","-","Tesla P100-PCIE-12GB","2021-04-21T16:35:26.000Z","","0.001","128","8","4","0.23482527765771616","2.604295603179932","0.009853408288955689","5.045012498474121","2.619194017791748","2.6119799613952637","0.008833623491227627","5.047267436981201","2.6258609294891357","64"
"vocal-star-196","2021-04-21T16:27:17.000Z","487","2021-04-21T16:35:24.000Z","gpu006.cluster","-","Tesla P100-PCIE-12GB","2021-04-21T16:35:24.000Z","","0.002","16","8","4","0.14324627574815943","1.588652028465271","0.00977148497402668","2.097556136512756","1.6026186269760132","1.5879027843475342","0.010284164920449255","2.09226393699646","1.6023714542388916","64"
